subject,file_name,epoch_index,global_epoch_index,batch_file
sub-02,sub-02_ses-2.set,42,96,batch_0001.npy
sub-02,sub-02_ses-2.set,43,97,batch_0001.npy
sub-02,sub-02_ses-2.set,44,98,batch_0001.npy
sub-02,sub-02_ses-2.set,45,99,batch_0001.npy
sub-02,sub-02_ses-2.set,46,100,batch_0001.npy
sub-02,sub-02_ses-2.set,47,101,batch_0001.npy
sub-02,sub-02_ses-2.set,48,102,batch_0001.npy
sub-02,sub-02_ses-2.set,49,103,batch_0001.npy
sub-02,sub-02_ses-2.set,50,104,batch_0001.npy
sub-02,sub-02_ses-2.set,51,105,batch_0001.npy
sub-02,sub-02_ses-2.set,52,106,batch_0001.npy
sub-02,sub-02_ses-2.set,53,107,batch_0001.npy
sub-02,sub-02_ses-2.set,54,108,batch_0001.npy
sub-02,sub-02_ses-2.set,55,109,batch_0001.npy
sub-02,sub-02_ses-2.set,56,110,batch_0001.npy
sub-02,sub-02_ses-2.set,57,111,batch_0001.npy
sub-02,sub-02_ses-2.set,58,112,batch_0001.npy
sub-02,sub-02_ses-2.set,59,113,batch_0001.npy
sub-02,sub-02_ses-2.set,60,114,batch_0001.npy
sub-02,sub-02_ses-2.set,61,115,batch_0001.npy
sub-02,sub-02_ses-2.set,62,116,batch_0001.npy
sub-02,sub-02_ses-2.set,63,117,batch_0001.npy
sub-03,sub-03_ses-2.set,0,118,batch_0002.npy
sub-03,sub-03_ses-2.set,1,119,batch_0002.npy
sub-03,sub-03_ses-2.set,2,120,batch_0002.npy
sub-03,sub-03_ses-2.set,3,121,batch_0002.npy
sub-03,sub-03_ses-2.set,4,122,batch_0002.npy
sub-03,sub-03_ses-2.set,5,123,batch_0002.npy
sub-03,sub-03_ses-2.set,6,124,batch_0002.npy
sub-03,sub-03_ses-2.set,7,125,batch_0002.npy
sub-03,sub-03_ses-2.set,8,126,batch_0002.npy
sub-03,sub-03_ses-2.set,9,127,batch_0002.npy
sub-03,sub-03_ses-2.set,10,128,batch_0002.npy
sub-03,sub-03_ses-2.set,11,129,batch_0002.npy
sub-03,sub-03_ses-2.set,12,130,batch_0002.npy
sub-03,sub-03_ses-2.set,13,131,batch_0002.npy
sub-03,sub-03_ses-2.set,14,132,batch_0002.npy
sub-03,sub-03_ses-2.set,15,133,batch_0002.npy
sub-03,sub-03_ses-2.set,16,134,batch_0002.npy
sub-03,sub-03_ses-2.set,17,135,batch_0002.npy
sub-03,sub-03_ses-2.set,18,136,batch_0002.npy
sub-03,sub-03_ses-2.set,19,137,batch_0002.npy
sub-03,sub-03_ses-2.set,20,138,batch_0002.npy
sub-03,sub-03_ses-2.set,21,139,batch_0002.npy
sub-03,sub-03_ses-2.set,22,140,batch_0002.npy
sub-03,sub-03_ses-2.set,23,141,batch_0002.npy
sub-03,sub-03_ses-2.set,24,142,batch_0002.npy
sub-03,sub-03_ses-2.set,25,143,batch_0002.npy
sub-03,sub-03_ses-2.set,26,144,batch_0002.npy
sub-03,sub-03_ses-2.set,27,145,batch_0002.npy
sub-03,sub-03_ses-2.set,28,146,batch_0002.npy
sub-03,sub-03_ses-2.set,29,147,batch_0002.npy
sub-03,sub-03_ses-2.set,30,148,batch_0002.npy
sub-03,sub-03_ses-2.set,31,149,batch_0002.npy
sub-03,sub-03_ses-2.set,32,150,batch_0002.npy
sub-03,sub-03_ses-2.set,33,151,batch_0002.npy
sub-03,sub-03_ses-2.set,34,152,batch_0002.npy
sub-03,sub-03_ses-2.set,35,153,batch_0002.npy
sub-03,sub-03_ses-2.set,36,154,batch_0002.npy
sub-03,sub-03_ses-2.set,37,155,batch_0002.npy
sub-03,sub-03_ses-2.set,38,156,batch_0002.npy
sub-03,sub-03_ses-2.set,39,157,batch_0002.npy
sub-03,sub-03_ses-2.set,40,158,batch_0002.npy
sub-03,sub-03_ses-2.set,41,159,batch_0002.npy
sub-03,sub-03_ses-2.set,42,160,batch_0002.npy
sub-03,sub-03_ses-2.set,43,161,batch_0002.npy
sub-03,sub-03_ses-2.set,44,162,batch_0002.npy
sub-03,sub-03_ses-2.set,45,163,batch_0002.npy
sub-03,sub-03_ses-2.set,46,164,batch_0002.npy
sub-03,sub-03_ses-2.set,47,165,batch_0002.npy
sub-03,sub-03_ses-2.set,48,166,batch_0002.npy
sub-03,sub-03_ses-2.set,49,167,batch_0002.npy
sub-03,sub-03_ses-2.set,50,168,batch_0002.npy
sub-03,sub-03_ses-2.set,51,169,batch_0002.npy
sub-03,sub-03_ses-2.set,52,170,batch_0002.npy
sub-03,sub-03_ses-2.set,53,171,batch_0002.npy
sub-03,sub-03_ses-2.set,54,172,batch_0002.npy
sub-03,sub-03_ses-2.set,55,173,batch_0002.npy
sub-03,sub-03_ses-2.set,56,174,batch_0002.npy
sub-03,sub-03_ses-2.set,57,175,batch_0002.npy
sub-03,sub-03_ses-2.set,58,176,batch_0002.npy
sub-03,sub-03_ses-2.set,59,177,batch_0002.npy
sub-03,sub-03_ses-2.set,60,178,batch_0002.npy
sub-03,sub-03_ses-2.set,61,179,batch_0002.npy
sub-03,sub-03_ses-2.set,62,180,batch_0002.npy
sub-03,sub-03_ses-2.set,63,181,batch_0002.npy
sub-03,sub-03_ses-2.set,64,182,batch_0002.npy
sub-03,sub-03_ses-2.set,65,183,batch_0002.npy
sub-03,sub-03_ses-2.set,66,184,batch_0002.npy
sub-03,sub-03_ses-2.set,67,185,batch_0002.npy
sub-03,sub-03_ses-2.set,68,186,batch_0002.npy
sub-03,sub-03_ses-2.set,69,187,batch_0002.npy
sub-04,sub-04_ses-2.set,0,188,batch_0003.npy
sub-04,sub-04_ses-2.set,1,189,batch_0003.npy
sub-04,sub-04_ses-2.set,2,190,batch_0003.npy
sub-04,sub-04_ses-2.set,3,191,batch_0003.npy
sub-04,sub-04_ses-2.set,4,192,batch_0003.npy
sub-04,sub-04_ses-2.set,5,193,batch_0003.npy
sub-04,sub-04_ses-2.set,6,194,batch_0003.npy
sub-04,sub-04_ses-2.set,7,195,batch_0003.npy
sub-04,sub-04_ses-2.set,8,196,batch_0003.npy
sub-04,sub-04_ses-2.set,9,197,batch_0003.npy
sub-04,sub-04_ses-2.set,10,198,batch_0003.npy
sub-04,sub-04_ses-2.set,11,199,batch_0003.npy
sub-04,sub-04_ses-2.set,12,200,batch_0003.npy
sub-04,sub-04_ses-2.set,13,201,batch_0003.npy
sub-04,sub-04_ses-2.set,14,202,batch_0003.npy
sub-04,sub-04_ses-2.set,15,203,batch_0003.npy
sub-04,sub-04_ses-2.set,16,204,batch_0003.npy
sub-04,sub-04_ses-2.set,17,205,batch_0003.npy
sub-04,sub-04_ses-2.set,18,206,batch_0003.npy
sub-04,sub-04_ses-2.set,19,207,batch_0003.npy
sub-04,sub-04_ses-2.set,20,208,batch_0003.npy
sub-04,sub-04_ses-2.set,21,209,batch_0003.npy
sub-04,sub-04_ses-2.set,22,210,batch_0003.npy
sub-04,sub-04_ses-2.set,23,211,batch_0003.npy
sub-04,sub-04_ses-2.set,24,212,batch_0003.npy
sub-04,sub-04_ses-2.set,25,213,batch_0003.npy
sub-04,sub-04_ses-2.set,26,214,batch_0003.npy
sub-04,sub-04_ses-2.set,27,215,batch_0003.npy
sub-04,sub-04_ses-2.set,28,216,batch_0003.npy
sub-04,sub-04_ses-2.set,29,217,batch_0003.npy
sub-04,sub-04_ses-2.set,30,218,batch_0003.npy
sub-04,sub-04_ses-2.set,31,219,batch_0003.npy
sub-04,sub-04_ses-2.set,32,220,batch_0003.npy
sub-04,sub-04_ses-2.set,33,221,batch_0003.npy
sub-04,sub-04_ses-2.set,34,222,batch_0003.npy
sub-04,sub-04_ses-2.set,35,223,batch_0003.npy
sub-04,sub-04_ses-2.set,36,224,batch_0003.npy
sub-04,sub-04_ses-2.set,37,225,batch_0003.npy
sub-04,sub-04_ses-2.set,38,226,batch_0003.npy
sub-04,sub-04_ses-2.set,39,227,batch_0003.npy
sub-04,sub-04_ses-2.set,40,228,batch_0003.npy
sub-04,sub-04_ses-2.set,41,229,batch_0003.npy
sub-04,sub-04_ses-2.set,42,230,batch_0003.npy
sub-04,sub-04_ses-2.set,43,231,batch_0003.npy
sub-04,sub-04_ses-2.set,44,232,batch_0003.npy
sub-04,sub-04_ses-2.set,45,233,batch_0003.npy
sub-04,sub-04_ses-2.set,46,234,batch_0003.npy
sub-04,sub-04_ses-2.set,47,235,batch_0003.npy
sub-04,sub-04_ses-2.set,48,236,batch_0003.npy
sub-04,sub-04_ses-2.set,49,237,batch_0003.npy
sub-04,sub-04_ses-2.set,50,238,batch_0003.npy
sub-04,sub-04_ses-2.set,51,239,batch_0003.npy
sub-04,sub-04_ses-2.set,52,240,batch_0003.npy
sub-04,sub-04_ses-2.set,53,241,batch_0003.npy
sub-04,sub-04_ses-2.set,54,242,batch_0003.npy
sub-04,sub-04_ses-2.set,55,243,batch_0003.npy
sub-04,sub-04_ses-2.set,56,244,batch_0003.npy
sub-04,sub-04_ses-2.set,57,245,batch_0003.npy
sub-04,sub-04_ses-2.set,58,246,batch_0003.npy
sub-04,sub-04_ses-2.set,59,247,batch_0003.npy
sub-04,sub-04_ses-2.set,60,248,batch_0003.npy
sub-04,sub-04_ses-2.set,61,249,batch_0003.npy
sub-05,sub-05_ses-2.set,0,250,batch_0004.npy
sub-05,sub-05_ses-2.set,1,251,batch_0004.npy
sub-05,sub-05_ses-2.set,2,252,batch_0004.npy
sub-05,sub-05_ses-2.set,3,253,batch_0004.npy
sub-05,sub-05_ses-2.set,4,254,batch_0004.npy
sub-05,sub-05_ses-2.set,5,255,batch_0004.npy
sub-05,sub-05_ses-2.set,6,256,batch_0004.npy
sub-05,sub-05_ses-2.set,7,257,batch_0004.npy
sub-05,sub-05_ses-2.set,8,258,batch_0004.npy
sub-05,sub-05_ses-2.set,9,259,batch_0004.npy
sub-05,sub-05_ses-2.set,10,260,batch_0004.npy
sub-05,sub-05_ses-2.set,11,261,batch_0004.npy
sub-05,sub-05_ses-2.set,12,262,batch_0004.npy
sub-05,sub-05_ses-2.set,13,263,batch_0004.npy
sub-05,sub-05_ses-2.set,14,264,batch_0004.npy
sub-05,sub-05_ses-2.set,15,265,batch_0004.npy
sub-05,sub-05_ses-2.set,16,266,batch_0004.npy
sub-05,sub-05_ses-2.set,17,267,batch_0004.npy
sub-05,sub-05_ses-2.set,18,268,batch_0004.npy
sub-05,sub-05_ses-2.set,19,269,batch_0004.npy
sub-05,sub-05_ses-2.set,20,270,batch_0004.npy
sub-05,sub-05_ses-2.set,21,271,batch_0004.npy
sub-05,sub-05_ses-2.set,22,272,batch_0004.npy
sub-05,sub-05_ses-2.set,23,273,batch_0004.npy
sub-05,sub-05_ses-2.set,24,274,batch_0004.npy
sub-05,sub-05_ses-2.set,25,275,batch_0004.npy
sub-05,sub-05_ses-2.set,26,276,batch_0004.npy
sub-05,sub-05_ses-2.set,27,277,batch_0004.npy
sub-05,sub-05_ses-2.set,28,278,batch_0004.npy
sub-05,sub-05_ses-2.set,29,279,batch_0004.npy
sub-05,sub-05_ses-2.set,30,280,batch_0004.npy
sub-05,sub-05_ses-2.set,31,281,batch_0004.npy
sub-05,sub-05_ses-2.set,32,282,batch_0004.npy
sub-05,sub-05_ses-2.set,33,283,batch_0004.npy
sub-05,sub-05_ses-2.set,34,284,batch_0004.npy
sub-05,sub-05_ses-2.set,35,285,batch_0004.npy
sub-05,sub-05_ses-2.set,36,286,batch_0004.npy
sub-05,sub-05_ses-2.set,37,287,batch_0004.npy
sub-05,sub-05_ses-2.set,38,288,batch_0004.npy
sub-05,sub-05_ses-2.set,39,289,batch_0004.npy
sub-05,sub-05_ses-2.set,40,290,batch_0004.npy
sub-05,sub-05_ses-2.set,41,291,batch_0004.npy
sub-05,sub-05_ses-2.set,42,292,batch_0004.npy
sub-05,sub-05_ses-2.set,43,293,batch_0004.npy
sub-05,sub-05_ses-2.set,44,294,batch_0004.npy
sub-05,sub-05_ses-2.set,45,295,batch_0004.npy
sub-05,sub-05_ses-2.set,46,296,batch_0004.npy
sub-05,sub-05_ses-2.set,47,297,batch_0004.npy
sub-05,sub-05_ses-2.set,48,298,batch_0004.npy
sub-05,sub-05_ses-2.set,49,299,batch_0004.npy
sub-05,sub-05_ses-2.set,50,300,batch_0004.npy
sub-05,sub-05_ses-2.set,51,301,batch_0004.npy
sub-05,sub-05_ses-2.set,52,302,batch_0004.npy
sub-05,sub-05_ses-2.set,53,303,batch_0004.npy
sub-05,sub-05_ses-2.set,54,304,batch_0004.npy
sub-05,sub-05_ses-2.set,55,305,batch_0004.npy
sub-05,sub-05_ses-2.set,56,306,batch_0004.npy
sub-05,sub-05_ses-2.set,57,307,batch_0004.npy
sub-05,sub-05_ses-2.set,58,308,batch_0004.npy
sub-05,sub-05_ses-2.set,59,309,batch_0004.npy
sub-05,sub-05_ses-2.set,60,310,batch_0004.npy
sub-05,sub-05_ses-2.set,61,311,batch_0004.npy
sub-05,sub-05_ses-2.set,62,312,batch_0004.npy
sub-05,sub-05_ses-2.set,63,313,batch_0004.npy
sub-05,sub-05_ses-2.set,64,314,batch_0004.npy
sub-05,sub-05_ses-2.set,65,315,batch_0004.npy
sub-05,sub-05_ses-2.set,66,316,batch_0004.npy
sub-06,sub-06_ses-2.set,0,317,batch_0005.npy
sub-06,sub-06_ses-2.set,1,318,batch_0005.npy
sub-06,sub-06_ses-2.set,2,319,batch_0005.npy
sub-06,sub-06_ses-2.set,3,320,batch_0005.npy
sub-06,sub-06_ses-2.set,4,321,batch_0005.npy
sub-06,sub-06_ses-2.set,5,322,batch_0005.npy
sub-06,sub-06_ses-2.set,6,323,batch_0005.npy
sub-06,sub-06_ses-2.set,7,324,batch_0005.npy
sub-06,sub-06_ses-2.set,8,325,batch_0005.npy
sub-06,sub-06_ses-2.set,9,326,batch_0005.npy
sub-06,sub-06_ses-2.set,10,327,batch_0005.npy
sub-06,sub-06_ses-2.set,11,328,batch_0005.npy
sub-06,sub-06_ses-2.set,12,329,batch_0005.npy
sub-06,sub-06_ses-2.set,13,330,batch_0005.npy
sub-06,sub-06_ses-2.set,14,331,batch_0005.npy
sub-06,sub-06_ses-2.set,15,332,batch_0005.npy
sub-06,sub-06_ses-2.set,16,333,batch_0005.npy
sub-06,sub-06_ses-2.set,17,334,batch_0005.npy
sub-06,sub-06_ses-2.set,18,335,batch_0005.npy
sub-06,sub-06_ses-2.set,19,336,batch_0005.npy
sub-06,sub-06_ses-2.set,20,337,batch_0005.npy
sub-06,sub-06_ses-2.set,21,338,batch_0005.npy
sub-06,sub-06_ses-2.set,22,339,batch_0005.npy
sub-06,sub-06_ses-2.set,23,340,batch_0005.npy
sub-06,sub-06_ses-2.set,24,341,batch_0005.npy
sub-06,sub-06_ses-2.set,25,342,batch_0005.npy
sub-06,sub-06_ses-2.set,26,343,batch_0005.npy
sub-06,sub-06_ses-2.set,27,344,batch_0005.npy
sub-06,sub-06_ses-2.set,28,345,batch_0005.npy
sub-06,sub-06_ses-2.set,29,346,batch_0005.npy
sub-06,sub-06_ses-2.set,30,347,batch_0005.npy
sub-06,sub-06_ses-2.set,31,348,batch_0005.npy
sub-06,sub-06_ses-2.set,32,349,batch_0005.npy
sub-06,sub-06_ses-2.set,33,350,batch_0005.npy
sub-06,sub-06_ses-2.set,34,351,batch_0005.npy
sub-06,sub-06_ses-2.set,35,352,batch_0005.npy
sub-06,sub-06_ses-2.set,36,353,batch_0005.npy
sub-06,sub-06_ses-2.set,37,354,batch_0005.npy
sub-06,sub-06_ses-2.set,38,355,batch_0005.npy
sub-06,sub-06_ses-2.set,39,356,batch_0005.npy
sub-06,sub-06_ses-2.set,40,357,batch_0005.npy
sub-06,sub-06_ses-2.set,41,358,batch_0005.npy
sub-06,sub-06_ses-2.set,42,359,batch_0005.npy
sub-06,sub-06_ses-2.set,43,360,batch_0005.npy
sub-06,sub-06_ses-2.set,44,361,batch_0005.npy
sub-06,sub-06_ses-2.set,45,362,batch_0005.npy
sub-06,sub-06_ses-2.set,46,363,batch_0005.npy
sub-06,sub-06_ses-2.set,47,364,batch_0005.npy
sub-06,sub-06_ses-2.set,48,365,batch_0005.npy
sub-06,sub-06_ses-2.set,49,366,batch_0005.npy
sub-06,sub-06_ses-2.set,50,367,batch_0005.npy
sub-06,sub-06_ses-2.set,51,368,batch_0005.npy
sub-06,sub-06_ses-2.set,52,369,batch_0005.npy
sub-06,sub-06_ses-2.set,53,370,batch_0005.npy
sub-06,sub-06_ses-2.set,54,371,batch_0005.npy
sub-06,sub-06_ses-2.set,55,372,batch_0005.npy
sub-06,sub-06_ses-2.set,56,373,batch_0005.npy
sub-06,sub-06_ses-2.set,57,374,batch_0005.npy
sub-06,sub-06_ses-2.set,58,375,batch_0005.npy
sub-06,sub-06_ses-2.set,59,376,batch_0005.npy
sub-06,sub-06_ses-2.set,60,377,batch_0005.npy
sub-06,sub-06_ses-2.set,61,378,batch_0005.npy
sub-06,sub-06_ses-2.set,62,379,batch_0005.npy
sub-06,sub-06_ses-2.set,63,380,batch_0005.npy
sub-07,sub-07_ses-2.set,0,381,batch_0006.npy
sub-07,sub-07_ses-2.set,1,382,batch_0006.npy
sub-07,sub-07_ses-2.set,2,383,batch_0006.npy
sub-07,sub-07_ses-2.set,3,384,batch_0006.npy
sub-07,sub-07_ses-2.set,4,385,batch_0006.npy
sub-07,sub-07_ses-2.set,5,386,batch_0006.npy
sub-07,sub-07_ses-2.set,6,387,batch_0006.npy
sub-07,sub-07_ses-2.set,7,388,batch_0006.npy
sub-07,sub-07_ses-2.set,8,389,batch_0006.npy
sub-07,sub-07_ses-2.set,9,390,batch_0006.npy
sub-07,sub-07_ses-2.set,10,391,batch_0006.npy
sub-07,sub-07_ses-2.set,11,392,batch_0006.npy
sub-07,sub-07_ses-2.set,12,393,batch_0006.npy
sub-07,sub-07_ses-2.set,13,394,batch_0006.npy
sub-07,sub-07_ses-2.set,14,395,batch_0006.npy
sub-07,sub-07_ses-2.set,15,396,batch_0006.npy
sub-07,sub-07_ses-2.set,16,397,batch_0006.npy
sub-07,sub-07_ses-2.set,17,398,batch_0006.npy
sub-07,sub-07_ses-2.set,18,399,batch_0006.npy
sub-07,sub-07_ses-2.set,19,400,batch_0006.npy
sub-07,sub-07_ses-2.set,20,401,batch_0006.npy
sub-07,sub-07_ses-2.set,21,402,batch_0006.npy
sub-07,sub-07_ses-2.set,22,403,batch_0006.npy
sub-07,sub-07_ses-2.set,23,404,batch_0006.npy
sub-07,sub-07_ses-2.set,24,405,batch_0006.npy
sub-07,sub-07_ses-2.set,25,406,batch_0006.npy
sub-07,sub-07_ses-2.set,26,407,batch_0006.npy
sub-07,sub-07_ses-2.set,27,408,batch_0006.npy
sub-07,sub-07_ses-2.set,28,409,batch_0006.npy
sub-07,sub-07_ses-2.set,29,410,batch_0006.npy
sub-07,sub-07_ses-2.set,30,411,batch_0006.npy
sub-07,sub-07_ses-2.set,31,412,batch_0006.npy
sub-07,sub-07_ses-2.set,32,413,batch_0006.npy
sub-07,sub-07_ses-2.set,33,414,batch_0006.npy
sub-07,sub-07_ses-2.set,34,415,batch_0006.npy
sub-07,sub-07_ses-2.set,35,416,batch_0006.npy
sub-07,sub-07_ses-2.set,36,417,batch_0006.npy
sub-07,sub-07_ses-2.set,37,418,batch_0006.npy
sub-07,sub-07_ses-2.set,38,419,batch_0006.npy
sub-07,sub-07_ses-2.set,39,420,batch_0006.npy
sub-07,sub-07_ses-2.set,40,421,batch_0006.npy
sub-07,sub-07_ses-2.set,41,422,batch_0006.npy
sub-07,sub-07_ses-2.set,42,423,batch_0006.npy
sub-07,sub-07_ses-2.set,43,424,batch_0006.npy
sub-07,sub-07_ses-2.set,44,425,batch_0006.npy
sub-07,sub-07_ses-2.set,45,426,batch_0006.npy
sub-07,sub-07_ses-2.set,46,427,batch_0006.npy
sub-07,sub-07_ses-2.set,47,428,batch_0006.npy
sub-07,sub-07_ses-2.set,48,429,batch_0006.npy
sub-07,sub-07_ses-2.set,49,430,batch_0006.npy
sub-07,sub-07_ses-2.set,50,431,batch_0006.npy
sub-07,sub-07_ses-2.set,51,432,batch_0006.npy
sub-07,sub-07_ses-2.set,52,433,batch_0006.npy
sub-07,sub-07_ses-2.set,53,434,batch_0006.npy
sub-07,sub-07_ses-2.set,54,435,batch_0006.npy
sub-07,sub-07_ses-2.set,55,436,batch_0006.npy
sub-07,sub-07_ses-2.set,56,437,batch_0006.npy
sub-07,sub-07_ses-2.set,57,438,batch_0006.npy
sub-07,sub-07_ses-2.set,58,439,batch_0006.npy
sub-07,sub-07_ses-2.set,59,440,batch_0006.npy
sub-07,sub-07_ses-2.set,60,441,batch_0006.npy
sub-07,sub-07_ses-2.set,61,442,batch_0006.npy
sub-07,sub-07_ses-2.set,62,443,batch_0006.npy
sub-07,sub-07_ses-2.set,63,444,batch_0006.npy
sub-07,sub-07_ses-2.set,64,445,batch_0006.npy
sub-07,sub-07_ses-2.set,65,446,batch_0006.npy
sub-07,sub-07_ses-2.set,66,447,batch_0006.npy
sub-07,sub-07_ses-2.set,67,448,batch_0006.npy
sub-08,sub-08_ses-2.set,0,449,batch_0007.npy
sub-08,sub-08_ses-2.set,1,450,batch_0007.npy
sub-08,sub-08_ses-2.set,2,451,batch_0007.npy
sub-08,sub-08_ses-2.set,3,452,batch_0007.npy
sub-08,sub-08_ses-2.set,4,453,batch_0007.npy
sub-08,sub-08_ses-2.set,5,454,batch_0007.npy
sub-08,sub-08_ses-2.set,6,455,batch_0007.npy
sub-08,sub-08_ses-2.set,7,456,batch_0007.npy
sub-08,sub-08_ses-2.set,8,457,batch_0007.npy
sub-08,sub-08_ses-2.set,9,458,batch_0007.npy
sub-08,sub-08_ses-2.set,10,459,batch_0007.npy
sub-08,sub-08_ses-2.set,11,460,batch_0007.npy
sub-08,sub-08_ses-2.set,12,461,batch_0007.npy
sub-08,sub-08_ses-2.set,13,462,batch_0007.npy
sub-08,sub-08_ses-2.set,14,463,batch_0007.npy
